Name;URL
University of New York in Prague;https://www.unyp.cz/
University of Newcastle;http://www.newcastle.edu.au
University of North Alabama;http://www.una.edu/
University of North Carolina at Chapel Hill;http://www.unc.edu/
University of North Carolina at Greensboro;http://www.uncg.edu/
University of North Dakota (UND);http://www.und.edu
University of North Texas;http://www.unt.edu
University of Northern Iowa;http://www.uni.edu/
University of Notre Dame;http://www.nd.edu/
University of Oklahoma;http://www.ou.edu/
University of Oregon;http://www.uoregon.edu/
University of Otago;http://www.otago.ac.nz
University of Ottawa;http://www.uottawa.ca
University of Oxford;http://www.ox.ac.uk
University of Pennsylvania;http://www.upenn.edu
University of Pennsylvania - Law School;https://www.law.upenn.edu/
University of Pittsburgh;http://www.pitt.edu/
University of Portland;https://www.up.edu/
University of Portsmouth;http://www.port.ac.uk
University of Pretoria;http://www.up.ac.za
University of Puerto Rico;http://www.uprrp.edu/
University of Puerto Rico at Mayagüez;http://www.uprm.edu
University of Reading;http://www.reading.ac.uk/
University of Regina;http://www.uregina.ca
University of Rhode Island;http://www.uri.edu
University of Rochester;http://www.rochester.edu/
University of Salford;http://www.salford.ac.uk
University of San Diego;http://www.sandiego.edu/
University of Saskatchewan;http://www.usask.ca
University of Science and Technology Beijing;http://www.ustb.edu.cn/
University of Science and Technology of China (USTC);http://www.ustc.edu.cn/
University of Seoul;http://www.uos.ac.kr/
University of Sheffield;http://www.shef.ac.uk
University of Sherbrooke;http://www.usherbrooke.ca
University of South Africa;http://www.unisa.ac.za
University of South Australia;http://www.unisa.edu.au
University of South Carolina;http://www.sc.edu/
University of South Florida;http://www.usf.edu
University of Southampton;http://www.soton.ac.uk
University of Southern California;http://www.usc.edu/
University of Southern Queensland;http://www.usq.edu.au
University of St Andrews;http://www.st-andrews.ac.uk
University of St. Thomas, St. Paul;http://www.stthomas.edu
University of Stirling;http://www.stir.ac.uk
University of Strathclyde;http://www.strath.ac.uk
University of Surrey;http://www.surrey.ac.uk/
University of Sussex;http://www.sussex.ac.uk
University of Sydney;http://www.usyd.edu.au
University of Tasmania;http://www.utas.edu.au
University of Technology Sydney;http://www.uts.edu.au
University of Tehran;http://www.ut.ac.ir
University of Tennessee - Knoxville;http://www.utk.edu/
University of Texas at Arlington;http://www.uta.edu/
University of Texas at Austin;http://www.utexas.edu
University of Texas at Dallas;http://www.utdallas.edu
University of Texas at El Paso;http://www.utep.edu/
University of Texas at San Antonio;http://www.utsa.edu/
University of Texas Health Science Center at Houston;http://www.uthouston.edu
University of Texas M. D. Anderson Cancer Center;http://www.mdanderson.org
University of Texas Medical Branch;http://www.utmb.edu
University of Texas Southwestern Medical Center;http://www.utsouthwestern.edu/
University of the Arts London;http://www.arts.ac.uk
University of the Middle East Project;https://www.ume.org/home
University of the Philippines Manila;http://www.upm.edu.ph
University of the Sunshine Coast;http://www.usc.edu.au
University of the West Indies at Mona, Jamaica;http://www.uwi.edu
University of the West of Scotland;http://www.uws.ac.uk/
University of the Western Cape;http://www.uwc.ac.za
University of the Witwatersrand;http://www.wits.ac.za
University of Tokushima;http://www.tokushima-u.ac.jp
University of Toledo;http://www.utoledo.edu/
University of Toronto;http://www.utoronto.ca
University of Tsukuba;http://www.tsukuba.ac.jp
University of Tulsa;http://www.utulsa.edu/
University of Ulsan;http://www.ulsan.ac.kr/
University of Ulster;http://www.ulster.ac.uk
University of Utah;http://www.utah.edu
University of Vermont;http://www.uvm.edu
University of Victoria;http://www.uvic.ca
University of Virginia;http://www.virginia.edu/
University of Virginia - FrankBatten School os Leadership and Public Policy;http://batten.virginia.edu/
University of Washington;http://www.washington.edu/
University of Waterloo;http://www.uwaterloo.ca
University of Western Australia;http://www.uwa.edu.au
University of Westminster;http://www.wmin.ac.uk
University of Windsor;http://www.uwindsor.ca
University of Wisconsin - Madison;http://www.wisc.edu/
University of Wisconsin - Milwaukee;http://www.uwm.edu/
University of Wisconsin - Superior;http://www.uwsuper.edu/
University of Wisconsin - Whitewater;http://www.uww.edu/
University of Wollongong;http://www.uow.edu.au
University of Wyoming;http://www.uwyo.edu
University of York;http://www.york.ac.uk
Univerza na Primorskem - Università del Litorale;http://www.upr.si
Univerza v Ljubljani;http://www.uni-lj.si
Univerzita Karlova;http://www.cuni.cz
Univerzita Palackého v Olomouci;http://www.upol.cz
Uniwersytet Im. Adama Mickiewicza;http://www.amu.edu.pl
Uniwersytet Jagielloński;http://www.uj.edu.pl
Uniwersytet Lódzki;http://www.uni.lodz.pl
Uniwersytet Szczecinski;http://www.univ.szczecin.pl
Uniwersytet Warszawski;http://www.uw.edu.pl
Uniwersytet Wroclawski;http://www.uni.wroc.pl
UP TRANSFER GMBH;https://www.up-transfer.de/
Uppsala universitet;http://www.uu.se
Ural Federal University;http://ustu.ru
Utah State University;http://www.usu.edu
Utsunomiya University;http://www.utsunomiya-u.ac.jp/
Vancouver Film School;https://vfs.edu/
Vanderbilt University;http://www.vanderbilt.edu/
Vanti SA ESP;https://www.grupovanti.com/
Vaová Travel;https://www.vaovatravel.com/en/about-us
Vassar College;http://www.vassar.edu/
VFS Global;http://vfsglobal.com/about_us/company_profile.asp
Victoria University;http://www.vu.edu.au
Victoria University of Wellington;http://www.vuw.ac.nz
Virginia Commonwealth University;http://www.vcu.edu
Virginia Polytechnic Institute and State University (Virginia Tech);http://www.vt.edu/
VIT University - Institute of Technology;http://www.vit.ac.in
Volunteers Colombia;https://www.volunteerscolombia.org/
Voronezh State University;http://www.vsu.ru/
Vrije Universiteit Amsterdam;http://www.vu.nl
Vrije Universiteit Brussel;http://www.vub.ac.be
Vysoká škola báňská - Technická univerzita Ostrava;http://www.vsb.cz
Vysoká Skola Ekonomická v Praze;http://www.vse.cz
Wageningen University;http://www.wageningenuniversity.nl
Wake Forest University;http://www.wfu.edu/
Waseda University;http://www.waseda.jp
Washington & Jefferson College;http://www.washjeff.edu/
Washington and Lee University;https://www.wlu.edu/
Washington State University;http://www.wsu.edu
Washington University in St. Louis;http://www.wustl.edu/
Wayne State University;http://www.wayne.edu
Web Strategies LTDA;
Weizmann Institute of Science;http://www.weizmann.ac.il
Wellesley College;https://www.wellesley.edu/
Wellington Employers' Chamber of Commerce;
Wesleyan University, Middletown;http://www.wesleyan.edu/
West Virginia University;http://www.wvu.edu
Western Sydney University;http://www.uws.edu.au
Western University ;http://www.uwo.ca
Western University -King's University College;http://www.kings.uwo.ca/
Westfälische Wilhelms-Universität Münster;http://www.uni-muenster.de
Wheaton College - IL;https://www.wheaton.edu/
Whitworth University;http://www.whitworth.edu/
William Marsh Rice University;http://www.rice.edu/
Williams College;http://www.williams.edu
Winthrop University;https://www.winthrop.edu/
Wirtschaftsuniversität Wien;http://www.wu.ac.at/
World Education Services;https://www.wes.org/
World Wildlife Fund;http://www.wwf.org.co/
Wuhan University;http://www.whu.edu.cn
Wuhan University of Technology;http://www.whut.edu.cn
Wyższa Szkoła Biznesu w Dąbrowie Górniczej;http://www.wsb.edu.pl
Xi'an Institute of Technology;http://www.xaut.edu.cn
Xi'an Jiaotong University;http://www.xjtu.edu.cn
Xiamen university;http://www.xmu.edu.cn
Xidian University;http://www.xidian.edu.cn
Xuzhou Institute of Technology;http://www.xzit.edu.cn
Yale University;http://www.yale.edu/
Yamagata University;http://www.yamagata-u.ac.jp
Yamaguchi University;http://www.yamaguchi-u.ac.jp/
Yerevan State Medical University;http://www.ysmu.am
Yeshiva University;http://www.yu.edu
Yeungnam University;http://www.yu.ac.kr/
Yildiz Teknik Üniversitesi ;http://www.yildiz.edu.tr
Yokohama City University;http://www.yokohama-cu.ac.jp
Yokohama National University;http://www.ynu.ac.jp
Yoluka ONG Fundación de Investigación en Biodiversidad y Conservación;http://yoluka.org.co/
Yonsei University;http://www.yonsei.ac.kr
York University;http://www.yorku.ca
Yuan Ze University;http://www.yzu.edu.tw/
Yunnan Normal University;http://www.at0086.com/YNU/
Zachodniopomorski Uniwersytet Technologiczny w Szczecinie;http://www.zut.edu.pl/
Zagrebačka škola ekonomije i managementa (ZŠEM);http://www.zsem.hr
Zeppelin Universität;http://www.zeppelin-university.de
Zhejiang International Studies University;http://www.zisu.edu.cn/
Zhejiang University;http://www.zju.edu.cn
Zunyi Medical University;http://english.zmu.edu.cn/About_ZMC.htm
