Institution: ID,Country,Region 1,Region 2,Continent,City,Name,Institution type,Official Language,Language requirement 1,Language cerf score 1,Language requirement 2,Language cerf score 2,Language requirement 3,Language cerf score 3,Minimum GPA/4
1883,Chile,South America,Latin America and the Caribbean,South America,Santiago,Centro Interuniversitario de Desarrollo ,CINDA,Spanish,,,,,,,
698,Colombia,South America,Latin America and the Caribbean,South America,"Chinchiná, Caldas",Centro Nacional de Investigaciones de Café CENICAFÉ,Research Center,Spanish,,,,,,,
1486,Brazil,South America,Latin America and the Caribbean,South America,Sao Paulo,Centro Paula Souza,Government,Portuguese,,,,,,,
1995,Brazil,South America,Latin America and the Caribbean,South America,Ribeirao Preto,Centro Universitário Barao de Mauá,partner university,Portuguese,,,,,,,"2,6"
1483,Brazil,South America,Latin America and the Caribbean,South America,,Centro Universitário Christus,partner university,Portuguese,,,,,,,"2,6"
1284,Spain,Southern Europe,,Europe,Madrid,Centro Universitario de Tecnología Digital,partner university,Spanish,,,,,,,"2,6"
1844,Spain,Southern Europe,,Europe,Madrid,Centro Universitario de Tecnología y Arte Digital,partner university,Spanish,,,,,,,"2,6"
2401,Brazil,South America,Latin America and the Caribbean,South America,Fátima - Valença,Centro Universitario de Valencia,partner university,Portuguese,,,,,,,"2,6"
1488,Brazil,South America,Latin America and the Caribbean,South America,,Centro Universitário Fundação de Ensino Octávio Bastos,partner university,Portuguese,,,,,,,"2,6"
1489,Brazil,South America,Latin America and the Caribbean,South America,,Centro Universitário Fundação de Ensino Octávio Bastos,partner university,Portuguese,,,,,,,"2,6"
2663,Brazil,South America,Latin America and the Caribbean,South America,curitiba,Centro Universitário Internacional UNINTER,Non Partner University - Non potential,Portuguese,,,,,,,"2,6"
1743,United States,Northern America,,North America,Washington,CentroNía,NGO,English,,,,,,,
227,Czech Republic,Eastern Europe,,Europe,Praha,Ceské Vysoké Uceni Technické v Praze,partner university,"Czech, Slovak",,,,,,,"2,6"
3034,France,Western Europe,,Europe,Lyon,CFAI Lyon,Non Partner Company,French,,,,,,,
1011,Sweden,Northern Europe,,Europe,Göteborg,Chalmers tekniska högskola,partner university,Swedish,,,,,,,"2,6"
2506,India,Southern Asia,,Asia,Mohali,Chandigarh University,partner university,"Hindi, English",,,,,,,"2,6"
1541,Taiwan,Eastern Asia,,Asia,Guishan,Chang Gung University,partner university,Standard Chinese,,,,,,,"2,6"
3071,"Korea, Republic of",Eastern Asia,,Asia,Changwon,Changwon National University,Non Partner University - Potential,Korean,,,,,,,"2,6"
1788,Germany,Western Europe,,Europe,Berlin,Charité – Universitätsmedizin Berlin,Non Partner University - Non potential,German,,,,,,,"2,6"
1258,Australia,Australia and New Zealand,,Oceania,Alice Springs,Charles Darwin University,partner university,English,,,,,,,"2,6"
2742,United Kingdom,Northern Europe,,Europe,London,Chatham House,NGO,English,,,,,,,
143,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Chemilab SAS,Partner Company,Spanish,,,,,,,
1542,Thailand,South-eastern Asia,,Asia,Chiang Mai,Chiang Mai University,partner university,Thai,,,,,,,"2,6"
834,Japan,Eastern Asia,,Asia,Chiba,Chiba University,partner university,Japanese,,,,,,,"2,6"
751,United States,Northern America,,North America,Chico,Chico Research Foundation CFR,"NGO, Research Center",English,,,,,,,
1300,Chile,South America,Latin America and the Caribbean,South America,Santiago,Chilean Higher Education Institutions,Non Partner Company,Spanish,,,,,,,
1543,China,Eastern Asia,,Asia,Beijing,China Agricultural University,partner university,Standard Chinese,,,,,,,"2,6"
1784,Taiwan,Eastern Asia,,Asia,Taichung,China Medical University,partner university,Standard Chinese,,,,,,,"2,6"
1544,China,Eastern Asia,,Asia,Xuzhou,China University of Mining and Technology,partner university,Standard Chinese,,,,,,,"2,6"
2030,China,Eastern Asia,,Asia,Beijing,"Chinese Testing International Co., Ltd.",Partner University,Standard Chinese,,,,,,,"2,6"
1546,China,Eastern Asia,,Asia,Chongqing,Chongqing University,partner university,Standard Chinese,,,,,,,"2,6"
193,China,Eastern Asia,,Asia,Chongqing,Chongqing University of Technology,Partner University,Standard Chinese,,,,,,,"2,6"
1547,"Korea, Republic of",Eastern Asia,,Asia,Gwangju,Chonnam National University,partner university,Korean,,,,,,,"2,6"
1457,United Kingdom,Northern Europe,,Europe,London,Christian Aid,"NGO, Partner University",English,,,,,,,"2,6"
1787,Germany,Western Europe,,Europe,Kiel,Christian-Albrechts-Universität zu Kiel,partner university,German,,,,,,,"2,6"
1203,Thailand,South-eastern Asia,,Asia,Bangkok,Chulalongkorn University,partner university,Thai,,,,,,,"2,6"
1526,"Korea, Republic of",Eastern Asia,,Asia,Seoul,Chung-Ang University,Partner University,Korean,English,B1,Korean,B1,,,"2,6"
1548,"Korea, Republic of",Eastern Asia,,Asia,Cheongju,Chungbuk National University,partner university,Korean,,,,,,,"2,6"
2236,"Korea, Republic of",Eastern Asia,,Asia,Daejeon,Chungnam National University,partner university,Korean,,,,,,,"2,6"
1549,Japan,Eastern Asia,,Asia,Tokyo,Chuo University,partner university,Japanese,,,,,,,"2,6"
2427,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Ciencia y Tecnología de Fagos Sciphage SAS,Partner Company,Spanish,,,,,,,
2046,United States,Northern America,,North America,Northampton,CISabroad,Non Partner Company,English,,,,,,,
543,United States,Northern America,,North America,New York City,"City College of New York, City University of New York","GE3, partner university",English,,,,,,,"2,6"
1247,United States,Northern America,,North America,San Francisco,City College of San Francisco,partner university,English,,,,,,,"2,6"
713,China,Eastern Asia,,Asia,Hong Kong,City University of Hong Kong,"GE3, Partner University",Standard Chinese,English,B1,,,,,"2,6"
871,United Kingdom,Northern Europe,,Europe,London,"City, University of London",partner university,English,,,,,,,"2,6"
1302,United States,Northern America,,North America,California,Claremont Graduate University,partner university,English,,,,,,,"2,6"
2358,United States,Northern America,,North America,Claremont,Claremont McKenna College,partner university,English,,,,,,,"2,6"
1550,United States,Northern America,,North America,Worcester,Clark University,partner university,English,,,,,,,"2,6"
732,United States,Northern America,,North America,Clemson,Clemson University,"GE3, partner university",English,,,,,,,"2,6"
2573,United States,Northern America,,North America,San Francisco,Climate Policy Iniative,NGO,English,,,,,,,
448,Spain,Southern Europe,,Europe,Barcelona,Coalición Global  de la enfermedad de Chagas,NGO,Spanish,,,,,,,
3103,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Coca Nasa,Non Partner Company,Spanish,,,,,,,
1551,India,Southern Asia,,Asia,Kochi,Cochin University of Science and Technology,partner university,"Hindi, English",,,,,,,"2,6"
2675,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Codensa S.A. E.S.P ,Partner Company,Spanish,,,,,,,
2405,United States,Northern America,,North America,New York,Coil Consulting,Non Partner Company,English,,,,,,,
544,United States,Northern America,,North America,Waterville,Colby College,partner university,English,,,,,,,"2,6"
144,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,COLCIENCIAS,Government,Spanish,,,,,,,
2533,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Colegio Colombiano de Psicólogos,Research Center,Spanish,,,,,,,
1031,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Colegio de Estudios Superiores de Administración,partner university,Spanish,,,,,,,"2,6"
1267,Mexico,Central America,Latin America and the Caribbean,North America,Puebla,Colegio en Alta Dirección Empresarial,partner university,Spanish,,,,,,,"2,6"
2057,Colombia,South America,Latin America and the Caribbean,South America,Tenjo,Colegio Gimnasio Campestre Reino Británico,High school,Spanish,,,,,,,
424,Paraguay,South America,Latin America and the Caribbean,South America,Asunción,Colegio Internacional de Paraguay,partner university,"Spanish, Guarani",,,,,,,"2,6"
1289,Mexico,Central America,Latin America and the Caribbean,North America,Cuernavaca,Colegio Jurista,partner university,Spanish,,,,,,,"2,6"
2051,Colombia,South America,Latin America and the Caribbean,South America,Bucaramanga,Colegio Nuevo Cambridge,High school,Spanish,,,,,,,
2055,Colombia,South America,Latin America and the Caribbean,South America,Cali,Colegio Nuevo Cambridge,High school,Spanish,,,,,,,
43,Argentina,South America,Latin America and the Caribbean,South America,Villa Adelina,Colegio Todos los Santos,"CINDA, partner university",Spanish,,,,,,,"2,6"
1412,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,COLFUTURO,Government,Spanish,,,,,,,
2359,United States,Northern America,,North America,Hamilton,Colgate University,partner university,English,,,,,,,"2,6"
1259,France,Western Europe,,Europe,Paris,Collège de France,partner university,French,,,,,,,"2,6"
545,United States,Northern America,,North America,Williamsburg,College of William and Mary,partner university,English,,,,,,,"2,6"
315,Germany,Western Europe,,Europe,Köln,Cologne Business School,partner university,German,English,C1,,,,,"2,6"
145,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Colombia Challenge your Knowledge,CCYK,Spanish,,,,,,,
2861,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Colombia Diversa,Government,Spanish,,,,,,,
1552,United States,Northern America,,North America,Golden,Colorado School of Mines,partner university,English,,,,,,,"2,6"
753,United States,Northern America,,North America,Fort Collins,Colorado State University,Partner University,English,,,,,,,"2,6"
1911,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Colsubsidio,Partner Company,Spanish,,,,,,,
774,United States,Northern America,,North America,New York City,Columbia University in the City of New York,Partner University,English,,,,,,,"2,6"
2762,United States,Northern America,,North America,New York,Columbia University Press,Partner University,English,,,,,,,"2,6"
546,United States,Northern America,,North America,Washington,Comisión Fulbright,Government,English,,,,,,,
1932,France,Western Europe,,Europe,Neuilly-sur-Seine,Commission des Titres d'Ingénieur,NGO,French,,,,,,,
246,France,Western Europe,,Europe,Paris,Commission Francaise pour L'UNESCO-FORM,NGO,French,,,,,,,
1727,Australia,Australia and New Zealand,,Oceania,"Docklands, Victoria",Community Works,NGO,English,,,,,,,
754,Canada,Northern America,,North America,Calgary,Computer Modeling Group,Partner Company,"French, English",,,,,,,
110,Canada,Northern America,,North America,Montréal,Concordia University,partner university,"French, English",,,,,,,"2,6"
111,Canada,Northern America,,North America,Montréal,Conference of Rectors and Principals of Quebec Universities (CREPUQ),partner university,"French, English",,,,,,,"2,6"
1179,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Consejo Colombiano de Construcción Sostenible (CCCS),"Partner Company, Research Center",Spanish,,,,,,,
3056,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Consejo Nacional de Operación CNO,Non Partner Company,Spanish,,,,,,,
814,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Consejo Profesional de Ingeniería Química de Colombia (CPIQ),Government,Spanish,,,,,,,
2711,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Consejo Profesional Nacional de Arquitectura y sus Profesiones Auxiliares,Government,Spanish,,,,,,,
2451,Spain,Southern Europe,,Europe,Madrid,Consejo Superior de Investigaciones Científicas,"Non Partner University - Potential, Research Center",Spanish,,,,,,,"2,6"
2540,Spain,Southern Europe,,Europe,Barcelona,Conservatori  Liceu,Non Partner University - Potential,Spanish,,,,,,,"2,6"
1972,Colombia,South America,Latin America and the Caribbean,South America,Auckland,Consulado de Colombia en Auckland,Government,Spanish,,,,,,,
3074,Greece,Southern Europe,,Europe,Bogotá,"Consulate of Greece in Bogotá, Colombia",Government,Greek,,,,,,,
146,Colombia,South America,Latin America and the Caribbean,South America,Yopal,Contraloría Departamental de Casanare,Government,Spanish,,,,,,,
547,United States,Northern America,,North America,Ithaca,Cornell University,"Partner University, SURF",English,,,,,,,"2,6"
147,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corpogen,Research Center,Spanish,,,,,,,
148,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Acción Verde Planeta,Partner Company,Spanish,,,,,,,
149,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Ambiental La Pedregoza,NGO,Spanish,,,,,,,
3024,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Andina de Fomento,Government,Spanish,,,,,,,
2453,Colombia,South America,Latin America and the Caribbean,South America,Barranquilla,Corporación Caribe Afirmativo,NGO,Spanish,,,,,,,
682,Colombia,South America,Latin America and the Caribbean,South America,Mosquera,Corporación Colombiana de Investigación Agropecuaria AGROSAVIA,Research Center,Spanish,,,,,,,
2604,Colombia,South America,Latin America and the Caribbean,South America,Bogota,CORPORACIÓN COLOMBIANA DE PADRES Y MADRES – RED PAPAZ,Partner University,Spanish,,,,,,,"2,6"
1738,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Convivencia Productiva,Partner Company,Spanish,,,,,,,
2552,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Geoambiental Terrae,"NGO, Research Center",Spanish,,,,,,,
669,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Manos Visibles,NGO,Spanish,,,,,,,
2568,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Nuevos Rumbos,Research Center,Spanish,,,,,,,
756,France,Western Europe,,Europe,Bogotá,Corporación para estudios en Francia,NGO,French,,,,,,,
2509,Colombia,South America,Latin America and the Caribbean,South America,Bogotá,Corporación Salud UN,Research Center,Spanish,,,,,,,
